location,Longitude float,Latitude float,geometry
326 QUEEN ST E,-79.36513,43.655624,POINT (-79.36512756347656 43.65562438964844)
995 EGLINTON AV W,-79.4311,43.699577,POINT (-79.43109893798828 43.69957733154297)
1222 ST CLAIR AVE W,-79.444855,43.677837,POINT (-79.44485473632813 43.67783737182617)
1200 ST CLAIR AVE W,-79.4445,43.67794,POINT (-79.44450378417969 43.67794036865234)
224 SHUTER ST,-79.36788,43.656506,POINT (-79.36788177490234 43.6565055847168)
1176 ST CLAIR AVE W,-79.443726,43.678097,POINT (-79.4437255859375 43.67809677124023)
1544 BAYVIEW AVE,-79.37512,43.70474,POINT (-79.3751220703125 43.70473861694336)
1025 SCARLETT ROAD,-79.525314,43.700676,POINT (-79.52531433105469 43.70067596435547)
129 SOUDAN AVE,-79.39334,43.70506,POINT (-79.39334106445313 43.70505905151367)
339 SPADINA AVE,-79.3986,43.6551,POINT (-79.39859771728516 43.65510177612305)
688 JANE ST,-79.49276,43.66878,POINT (-79.49275970458984 43.66878128051758)
80 SHANNON ST,-79.42551,43.653076,POINT (-79.42550659179688 43.653076171875)
703 JANE ST,-79.49247,43.669273,POINT (-79.49246978759766 43.66927337646484)
802 ST CLAIR AVE W,-79.43012,43.681038,POINT (-79.43012237548828 43.68103790283203)
784a ST CLAIR AVE W,-79.42952,43.68115,POINT (-79.42951965332031 43.68114852905273)
462 PARLIAMENT ST,-79.36801,43.663837,POINT (-79.36801147460938 43.66383743286133)
781 ST CLAIR AVE W,-79.42923,43.68068,POINT (-79.42922973632813 43.68067932128906)
640 LAWRENCE AVE W,-79.43986,43.71782,POINT (-79.43985748291016 43.71781921386719)
336 SPADINA AVE,-79.398865,43.653957,POINT (-79.39886474609375 43.65395736694336)
39 HOLSWADE RD,-79.295715,43.719536,POINT (-79.29571533203125 43.71953582763672)
41 HOLSWADE RD,-79.29554,43.719574,POINT (-79.29553985595703 43.71957397460938)
416 DANFORTH AVE,-79.35088,43.67777,POINT (-79.35088348388672 43.67776870727539)
158 FRONT ST E,-79.368515,43.650475,POINT (-79.36851501464844 43.65047454833984)
3270 BATHURST ST,-79.431465,43.72424,POINT (-79.43146514892578 43.72423934936523)
206 QUEEN ST W,-79.38912,43.650555,POINT (-79.38912200927734 43.65055465698242)
1946 DANFORTH AVE,-79.315834,43.68529,POINT (-79.31583404541016 43.6852912902832)
51 MABELLE AVE,-79.53006,43.646446,POINT (-79.53005981445313 43.64644622802734)
731 CARLAW AVE,-79.3469,43.678055,POINT (-79.34690093994141 43.67805480957031)
388 KING ST W,-79.39274,43.646328,POINT (-79.39273834228516 43.64632797241211)
229 QUEEN ST W,-79.38821,43.650375,POINT (-79.38820648193359 43.65037536621094)
35 DUNCAN ST,-79.38876,43.649036,POINT (-79.38876342773438 43.6490364074707)
3735 DUNDAS ST WEST,-79.49926,43.665276,POINT (-79.49925994873047 43.66527557373047)
38 MEADOWBROOK RD,-79.44106,43.714577,POINT (-79.44106292724609 43.71457672119141)
5011 YONGE ST,-79.41216,43.76673,POINT (-79.41216278076172 43.76673126220703)
173 GALLOWAY RD,-79.19507,43.76354,POINT (-79.195068359375 43.7635383605957)
129 GALLOWAY RD,-79.193665,43.760483,POINT (-79.19366455078125 43.76048278808594)
131 GALLOWAY RD,-79.19377,43.760593,POINT (-79.19377136230469 43.76059341430664)
177 GALLOWAY RD,-79.19519,43.763756,POINT (-79.1951904296875 43.76375579833984)
1820 DANFORTH AVE,-79.318436,43.684696,POINT (-79.31843566894531 43.68469619750977)
238 GALLOWAY RD,-79.19728,43.768925,POINT (-79.19728088378906 43.76892471313477)
228 GALLOWAY RD,-79.19712,43.767933,POINT (-79.19712066650391 43.7679328918457)
25 PHOTOGRAPHY DR,-79.48377,43.686783,POINT (-79.48377227783203 43.68678283691406)
191 ASHDALE AVE,-79.320755,43.670364,POINT (-79.32075500488281 43.67036437988281)
156 FRONT ST W,-79.38427,43.645164,POINT (-79.38426971435547 43.64516448974609)
129 ASHDALE AVE,-79.320114,43.66904,POINT (-79.32011413574219 43.66904067993164)
147 WILTON ST,-79.36859,43.64815,POINT (-79.36859130859375 43.64815139770508)
143 WILTON ST,-79.36866,43.648132,POINT (-79.36865997314453 43.64813232421875)
39 BELANGER CRES,-79.273186,43.701984,POINT (-79.27318572998047 43.70198440551758)
14 BELANGER CRES,-79.27424,43.702602,POINT (-79.27423858642578 43.70260238647461)
727 CARLAW AVE,-79.34679,43.677975,POINT (-79.34678649902344 43.67797470092773)
68 BELANGER CRES,-79.27281,43.702156,POINT (-79.27281188964844 43.70215606689453)
59 HENRY LANE TER,-79.36997,43.647717,POINT (-79.36997222900391 43.6477165222168)
95 HENRY LANE TER,-79.36966,43.647797,POINT (-79.36965942382813 43.64779663085938)
420 KING ST W,-79.393555,43.646008,POINT (-79.3935546875 43.6460075378418)
1050 THE QUEEN'SWAY,-79.51744,43.62342,POINT (-79.51744079589844 43.62342071533203)
359 QUEEN ST W,-79.39301,43.649292,POINT (-79.39301300048828 43.6492919921875)
21 ROCHEFORT DR,-79.33241,43.718975,POINT (-79.33241271972656 43.71897506713867)
555 WILSON AVE,-79.44845,43.733917,POINT (-79.44844818115234 43.73391723632813)
12 HOLLIS ST,-79.48957,43.687904,POINT (-79.48957061767578 43.68790435791016)
325 KING ST W,-79.39105,43.646194,POINT (-79.39105224609375 43.64619445800781)
259 BIRKDALE RD,-79.264336,43.766823,POINT (-79.26433563232422 43.76682281494141)
197 PRESCOTT AVE,-79.45934,43.67958,POINT (-79.45934295654297 43.67958068847656)
2 CLINTON ST,-79.41351,43.653797,POINT (-79.41351318359375 43.6537971496582)
38 HOLWOOD AVE,-79.471245,43.689247,POINT (-79.47124481201172 43.68924713134766)
148 MELROSE AVE,-79.41114,43.731693,POINT (-79.41114044189453 43.73169326782227)
144 LAMB AVE,-79.32933,43.681442,POINT (-79.32933044433594 43.68144226074219)
173 SUNNYSIDE AVE,-79.45046,43.64456,POINT (-79.45046234130859 43.64456176757813)
26 DUNRAVEN DR,-79.46396,43.68722,POINT (-79.46395874023438 43.68722152709961)
16 ALEXANDER ST,-79.38287,43.663387,POINT (-79.38287353515625 43.66338729858398)
136 GILLARD AVE,-79.32751,43.679794,POINT (-79.32750701904297 43.67979431152344)
175 AILEEN AVE,-79.46895,43.683727,POINT (-79.46894836425781 43.6837272644043)
116 CLINTON ST,-79.41542,43.656944,POINT (-79.41542053222656 43.65694427490234)
75 AMHERST AVE,-79.44392,43.690475,POINT (-79.44391632080078 43.69047546386719)
269 FAIRLAWN AVE,-79.41306,43.728756,POINT (-79.41306304931641 43.72875595092773)
78 AMHERST AVE,-79.44453,43.69051,POINT (-79.44452667236328 43.69050979614258)
237 CHAMBERS AVE,-79.46555,43.683315,POINT (-79.46555328369141 43.68331527709961)
238 CHAMBERS AVE,-79.465996,43.683064,POINT (-79.46599578857422 43.68306350708008)
83 KERSDALE AVE,-79.46788,43.683136,POINT (-79.46788024902344 43.68313598632813)
60 ROWNTREE AVE,-79.463486,43.680984,POINT (-79.46348571777344 43.68098449707031)
129 WOODFIELD RD,-79.32202,43.667625,POINT (-79.322021484375 43.66762542724609)
97 DAY AVE,-79.44726,43.683453,POINT (-79.44725799560547 43.68345260620117)
85 KENT RD,-79.32052,43.667572,POINT (-79.32051849365234 43.66757202148438)
180 ROSETHORN AVE,-79.46416,43.681423,POINT (-79.46415710449219 43.68142318725586)
1 PEEL AVE,-79.42807,43.643887,POINT (-79.42807006835938 43.64388656616211)
10 BRADWORTHY CRT,-79.20256,43.802746,POINT (-79.20256042480469 43.8027458190918)
97 BEDFORD PARK AVE,-79.40753,43.726215,POINT (-79.40753173828125 43.72621536254883)
7 PEEL AVE,-79.42832,43.643806,POINT (-79.42832183837891 43.64380645751953)
24 SELLERS AVE,-79.44585,43.681595,POINT (-79.44584655761719 43.68159484863281)
147 ROSETHORN AVE,-79.46327,43.680454,POINT (-79.46327209472656 43.68045425415039)
52 DOUGLAS AVE,-79.40791,43.725693,POINT (-79.40791320800781 43.72569274902344)
120 INDIAN RD,-79.45357,43.64344,POINT (-79.45356750488281 43.64344024658203)
36 SELLERS AVE,-79.44599,43.681835,POINT (-79.44599151611328 43.68183517456055)
50 GLADSTONE AVE,-79.427895,43.643925,POINT (-79.42789459228516 43.64392471313477)
24 BEATRICE ST,-79.415535,43.651443,POINT (-79.41553497314453 43.65144348144531)
191 INDIAN RD,-79.45406,43.647507,POINT (-79.45406341552734 43.64750671386719)
71 SELLERS AVE,-79.44591,43.68286,POINT (-79.44590759277344 43.682861328125)
195 INDIAN RD,-79.454124,43.64765,POINT (-79.45412445068359 43.64765167236328)
87 BEATRICE ST,-79.415474,43.652565,POINT (-79.41547393798828 43.65256500244141)
220 SILVERTHORN AVE,-79.4622,43.67959,POINT (-79.46219635009766 43.67958831787109)
36 ELM RD,-79.42941,43.70508,POINT (-79.42941284179688 43.705078125)
43 RHODES AVE,-79.31801,43.66743,POINT (-79.31800842285156 43.66743087768555)
105 SELLERS AVE,-79.44627,43.683754,POINT (-79.44627380371094 43.68375396728516)
206 SILVERTHORN AVE,-79.46208,43.679287,POINT (-79.46208190917969 43.67928695678711)
77 GLENSIDE AVE,-79.326706,43.674023,POINT (-79.32670593261719 43.67402267456055)
36 HIGH PARK BLVD,-79.45369,43.645683,POINT (-79.45368957519531 43.64568328857422)
33 GLENSIDE AVE,-79.32617,43.672504,POINT (-79.326171875 43.67250442504883)
196 COLERIDGE AVE,-79.314964,43.692467,POINT (-79.31496429443359 43.69246673583984)
240 PALMERSTON AVE,-79.40963,43.653957,POINT (-79.40962982177734 43.65395736694336)
178 SILVERTHORN AVE,-79.46176,43.678547,POINT (-79.46176147460938 43.67854690551758)
185 CRAVEN RD,-79.31952,43.66892,POINT (-79.31951904296875 43.66891860961914)
345 CEDARVALE AVE,-79.3142,43.69415,POINT (-79.31420135498047 43.69414901733398)
182 INDIAN RD,-79.45446,43.646854,POINT (-79.45446014404297 43.64685440063477)
225 PALMERSTON AVE,-79.409035,43.65387,POINT (-79.40903472900391 43.65386962890625)
53 ROSETHORN AVE,-79.46234,43.67826,POINT (-79.46234130859375 43.67826080322266)
34 LAKE SHORE BLVD W,-79.47851,43.624397,POINT (-79.47850799560547 43.62439727783203)
225 CRAVEN RD,-79.31981,43.66939,POINT (-79.31980895996094 43.66939163208008)
21 NAIRN AVE,-79.44869,43.677513,POINT (-79.44869232177734 43.67751312255859)
206 INDIAN RD,-79.454704,43.648266,POINT (-79.45470428466797 43.64826583862305)
63 HOMEWOOD AVE,-79.37493,43.665077,POINT (-79.37493133544922 43.66507720947266)
41 NAIRN AVE,-79.44881,43.677967,POINT (-79.44880676269531 43.6779670715332)
143 ASCOT AVE,-79.44991,43.678658,POINT (-79.44991302490234 43.67865753173828)
210 BATHURST ST,-79.40463,43.648193,POINT (-79.40463256835938 43.648193359375)
151 ASCOT AVE,-79.45018,43.67861,POINT (-79.45018005371094 43.67861175537109)
185 ASHDALE AVE,-79.32076,43.670284,POINT (-79.32076263427734 43.67028427124023)
1450 SHEPPARD AVE W,-79.48976,43.74484,POINT (-79.48976135253906 43.74483871459961)
157 ASCOT AVE,-79.450356,43.678555,POINT (-79.45035552978516 43.67855453491211)
22 ABELL ST,-79.42447,43.64198,POINT (-79.42446899414063 43.6419792175293)
200 KING EDWARD AVE,-79.31271,43.692757,POINT (-79.31271362304688 43.69275665283203)
127 ASHDALE AVE,-79.320206,43.668976,POINT (-79.32020568847656 43.66897583007813)
160 GRENADIER RD,-79.45385,43.64836,POINT (-79.45384979248047 43.64836120605469)
112 WINCHESTER ST,-79.36537,43.666714,POINT (-79.36537170410156 43.66671371459961)
417 RHODES AVE,-79.32149,43.675945,POINT (-79.32148742675781 43.67594528198242)
189 NAIRN AVE,-79.450485,43.682156,POINT (-79.45048522949219 43.68215560913086)
82 ASHDALE AVE,-79.320274,43.66789,POINT (-79.32027435302734 43.66788864135742)
142 GRENADIER RD,-79.45304,43.648525,POINT (-79.45304107666016 43.64852523803711)
115 DOWLING AVE,-79.438065,43.636353,POINT (-79.43806457519531 43.6363525390625)
240 INDIAN RD,-79.45518,43.65011,POINT (-79.45517730712891 43.65010833740234)
102 ORCHARD PARK BLVD,-79.31221,43.669422,POINT (-79.31221008300781 43.6694221496582)
10 ASHDALE AVE,-79.31971,43.6662,POINT (-79.31970977783203 43.66619873046875)
167 MORRISON AVE,-79.45207,43.68279,POINT (-79.45207214355469 43.68278884887695)
918 ADELAIDE ST W,-79.41512,43.64301,POINT (-79.41512298583984 43.64300918579102)
181 BELLWOODS AVE,-79.41265,43.651234,POINT (-79.41265106201172 43.6512336730957)
260 HARVIE AVE,-79.45268,43.682777,POINT (-79.45268249511719 43.68277740478516)
5 NEWMAN AVE,-79.29916,43.693024,POINT (-79.29915618896484 43.69302368164063)
252 HARVIE AVE,-79.45267,43.682556,POINT (-79.45266723632813 43.68255615234375)
102 BALFOUR AVE,-79.2978,43.69128,POINT (-79.29779815673828 43.69128036499023)
165 LESLIE ST,-79.33088,43.665283,POINT (-79.33087921142578 43.665283203125)
140 HOWARD PARK AVE,-79.454056,43.651154,POINT (-79.45405578613281 43.65115356445313)
160 HOWARD PARK AVE,-79.45475,43.650894,POINT (-79.45475006103516 43.65089416503906)
37 WINNERS CRCL,-79.310356,43.66709,POINT (-79.31035614013672 43.66709136962891)
704 ADELAIDE ST W,-79.4071,43.64465,POINT (-79.40709686279297 43.64464950561523)
492 CRAWFORD ST,-79.42018,43.657425,POINT (-79.42018127441406 43.65742492675781)
59 DENTONIA PARK AVE,-79.29415,43.692352,POINT (-79.29415130615234 43.69235229492188)
57 SARAH ASHBRIDGE AVE,-79.308075,43.666016,POINT (-79.30807495117188 43.666015625)
206 HOWARD PARK AVE,-79.45612,43.650352,POINT (-79.45612335205078 43.65035247802734)
193 HOWARD PARK AVE,-79.45572,43.650314,POINT (-79.45571899414063 43.65031433105469)
85 BOARDWALK DR,-79.30622,43.665295,POINT (-79.30622100830078 43.6652946472168)
83 THIRTEENTH ST,-79.51095,43.59777,POINT (-79.51094818115234 43.59777069091797)
120 CURZON ST,-79.333176,43.66655,POINT (-79.33317565917969 43.66654968261719)
42 INDIAN TRL,-79.45564,43.65475,POINT (-79.45564270019531 43.65475082397461)
135 DOWLING AVE,-79.43853,43.63706,POINT (-79.43852996826172 43.63705825805664)
644 CRAWFORD ST,-79.42147,43.660618,POINT (-79.42147064208984 43.66061782836914)
570 WELLINGTON ST W,-79.403114,43.64285,POINT (-79.40311431884766 43.64284896850586)
10 INDIAN TRL,-79.454155,43.65508,POINT (-79.45415496826172 43.65507888793945)
63 TWELFTH ST,-79.50953,43.597168,POINT (-79.50952911376953 43.59716796875)
163 DOWLING AVE,-79.43885,43.638103,POINT (-79.43885040283203 43.63810348510742)
650 CRAWFORD ST,-79.42148,43.660755,POINT (-79.42147827148438 43.6607551574707)
20 TWELFTH ST,-79.50948,43.5956,POINT (-79.50948333740234 43.59560012817383)
14 BROOKMOUNT RD,-79.30865,43.66891,POINT (-79.30864715576172 43.66891098022461)
90 AUBURN AVE,-79.4458,43.67491,POINT (-79.44580078125 43.67491149902344)
59 LAVENDER RD,-79.46961,43.679737,POINT (-79.46961212158203 43.67973709106445)
1812 DUNDAS ST E,-79.321205,43.668358,POINT (-79.32120513916016 43.66835784912109)
557 INDIAN RD,-79.45631,43.656906,POINT (-79.45630645751953 43.65690612792969)
82 AUBURN AVE,-79.44551,43.674976,POINT (-79.44551086425781 43.67497634887695)
54 INDIAN ROAD CRES,-79.458916,43.657738,POINT (-79.45891571044922 43.65773773193359)
346 SACKVILLE ST,-79.3651,43.66464,POINT (-79.36509704589844 43.66463851928711)
20 BRACKEN FERNWAY,-79.35988,43.7899,POINT (-79.35987854003906 43.78990173339844)
798 CRAWFORD ST,-79.42337,43.665295,POINT (-79.42337036132813 43.6652946472168)
5 YARROW RD,-79.47449,43.686783,POINT (-79.4744873046875 43.68678283691406)
1754 DUNDAS ST E,-79.32333,43.667915,POINT (-79.32333374023438 43.66791534423828)
7 YARROW RD,-79.47444,43.68684,POINT (-79.47444152832031 43.68684005737305)
101 TENTH ST,-79.50799,43.599117,POINT (-79.50798797607422 43.59911727905273)
307 SUMACH ST,-79.36164,43.664112,POINT (-79.36164093017578 43.66411209106445)
3 JULIET CRES,-79.474014,43.686344,POINT (-79.47401428222656 43.68634414672852)
12 WESTMOUNT AVE,-79.4408,43.674725,POINT (-79.44080352783203 43.67472457885742)
26 JEROME ST,-79.456184,43.661438,POINT (-79.45618438720703 43.66143798828125)
42 SEVENTH ST,-79.503975,43.59704,POINT (-79.50397491455078 43.59703826904297)
57 KENNEDY AVE,-79.47382,43.64822,POINT (-79.47382354736328 43.64822006225586)
216 ALTON AVE,-79.33055,43.66942,POINT (-79.33055114746094 43.66941833496094)
440 SUMACH ST,-79.36405,43.66891,POINT (-79.36405181884766 43.66891098022461)
23 VINCE AVE,-79.31411,43.67061,POINT (-79.31410980224609 43.67060852050781)
79 GLENHOLME AVE,-79.43825,43.67772,POINT (-79.43824768066406 43.67771911621094)
45 WANDA RD,-79.457664,43.658054,POINT (-79.45766448974609 43.65805435180664)
14 MAYNARD AVE,-79.43772,43.637352,POINT (-79.43772125244141 43.63735198974609)
447 WELLESLEY ST E,-79.36336,43.66933,POINT (-79.36335754394531 43.66933059692383)
45 HAVERSON BLVD,-79.4648,43.688183,POINT (-79.46479797363281 43.68818283081055)
13 GLEN GORDON RD,-79.4586,43.656303,POINT (-79.45860290527344 43.65630340576172)
32 HAVERSON BLVD,-79.46544,43.687572,POINT (-79.46543884277344 43.68757247924805)
204 HASTINGS AVE,-79.33188,43.669167,POINT (-79.33187866210938 43.66916656494141)
21 GLEN GORDON RD,-79.459,43.656273,POINT (-79.45899963378906 43.65627288818359)
50 WOODY VINEWAY,-79.36881,43.78926,POINT (-79.36881256103516 43.78926086425781)
176 INDIAN GRV,-79.46197,43.661068,POINT (-79.46196746826172 43.66106796264648)
398 WELLESLEY ST E,-79.36568,43.669193,POINT (-79.36567687988281 43.66919326782227)
189 HASTINGS AVE,-79.33129,43.668907,POINT (-79.33129119873047 43.66890716552734)
82 NORMANDY BLVD,-79.31301,43.677673,POINT (-79.31301116943359 43.67767333984375)
97 NORMANDY BLVD,-79.31254,43.677944,POINT (-79.31253814697266 43.67794418334961)
422 BLACKTHORN AVE,-79.46341,43.686703,POINT (-79.46340942382813 43.68670272827148)
108 HASTINGS AVE,-79.33078,43.66635,POINT (-79.33078002929688 43.66635131835938)
73 HASTINGS AVE,-79.32968,43.665653,POINT (-79.32968139648438 43.66565322875977)
31 HILLARY AVE,-79.46899,43.681133,POINT (-79.46898651123047 43.68113327026367)
4673 JANE ST,-79.5201,43.770447,POINT (-79.52010345458984 43.77044677734375)
159 GLENMORE RD,-79.31155,43.680145,POINT (-79.31154632568359 43.68014526367188)
125 KENWOOD AVE,-79.42339,43.686646,POINT (-79.42339324951172 43.6866455078125)
30 HASTINGS AVE,-79.329666,43.664436,POINT (-79.32966613769531 43.66443634033203)
4723 JANE ST,-79.52024,43.771507,POINT (-79.52024078369141 43.77150726318359)
128 AMELIA ST,-79.364586,43.668552,POINT (-79.36458587646484 43.66855239868164)
280 WYCHWOOD AVE,-79.42539,43.687023,POINT (-79.42539215087891 43.6870231628418)
137 WOODY VINEWAY,-79.369385,43.788578,POINT (-79.369384765625 43.78857803344727)
68 AMELIA ST,-79.36668,43.66805,POINT (-79.36667633056641 43.66804885864258)
274 WYCHWOOD AVE,-79.42532,43.686836,POINT (-79.42532348632813 43.68683624267578)
115 GENERATION BLVD,-79.1643,43.803596,POINT (-79.16429901123047 43.80359649658203)
24 SORRENTO CRT,-79.51155,43.74068,POINT (-79.51155090332031 43.74068069458008)
276 WYCHWOOD AVE,-79.42534,43.686897,POINT (-79.42533874511719 43.68689727783203)
75 COADY AVE,-79.334694,43.664463,POINT (-79.33469390869141 43.66446304321289)
30 AMELIA ST,-79.36812,43.66771,POINT (-79.36811828613281 43.66770935058594)
233 WYCHWOOD AVE,-79.4241,43.68516,POINT (-79.42410278320313 43.68516159057617)
122 BERTMOUNT AVE,-79.33647,43.665375,POINT (-79.33647155761719 43.66537475585938)
84 SHANNON ST,-79.42561,43.65304,POINT (-79.42561340332031 43.65304183959961)
98 BERTMOUNT AVE,-79.33625,43.66483,POINT (-79.33625030517578 43.66482925415039)
47 CHARRINGTON CRES,-79.50587,43.741543,POINT (-79.50586700439453 43.74154281616211)
84 NORTHEY DR,-79.36627,43.76442,POINT (-79.36627197265625 43.76441955566406)
10 FLAGLER ST,-79.36487,43.66614,POINT (-79.3648681640625 43.66614151000977)
45 SILVER SPRINGS BLVD,-79.30519,43.80065,POINT (-79.30519104003906 43.80065155029297)
74 SHANNON ST,-79.42526,43.653126,POINT (-79.42526245117188 43.65312576293945)
20 OVERTURE RD,-79.19877,43.759388,POINT (-79.19876861572266 43.7593879699707)
189 PINEWOOD AVE,-79.426956,43.689495,POINT (-79.42695617675781 43.68949508666992)
50 BERTMOUNT AVE,-79.335754,43.663654,POINT (-79.33575439453125 43.66365432739258)
300 INDIAN GRV,-79.4581,43.65303,POINT (-79.45809936523438 43.65303039550781)
10 CHARRINGTON CRES,-79.33109,43.866455,POINT (-79.33109283447266 43.866455078125)
206 WOODSWORTH RD,-79.370255,43.765247,POINT (-79.37025451660156 43.7652473449707)
24 OVERTURE RD,-79.19888,43.759583,POINT (-79.19888305664063 43.75958251953125)
168 PINEWOOD AVE,-79.427086,43.688183,POINT (-79.42708587646484 43.68818283081055)
28 CHARRINGTON CRES,-79.32957,43.86703,POINT (-79.32956695556641 43.86703109741211)
31 BERTMOUNT AVE,-79.335014,43.663307,POINT (-79.33501434326172 43.66330718994141)
388 INDIAN GRV,-79.46008,43.65733,POINT (-79.4600830078125 43.65732955932617)
31 LOVE CRES,-79.3024,43.678993,POINT (-79.30239868164063 43.67899322509766)
30 METCALFE ST,-79.36728,43.665657,POINT (-79.36727905273438 43.66565704345703)
